# Lexia 3 full USB dump (control+bulk+interrupt, включая пустые)
# ts,type,xfer,dir,ep,bus,dev,status,length,caplen,setup,data
1786904477.073586,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.073607,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.073672,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.073961,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.074066,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.074086,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.074154,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.074403,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.074493,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.074514,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.074573,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.074868,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.074991,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.075016,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.075084,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.075329,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.075424,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.075446,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.075529,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.075791,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.075898,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.075921,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.076013,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.076252,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.076346,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.076370,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.076449,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.076712,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.076788,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.076811,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.076868,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.077172,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.077277,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.077300,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.077391,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.077654,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.077749,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.077771,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.077878,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.078111,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.078250,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.078273,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.078334,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.078578,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.078698,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.078721,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.078827,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.079034,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.079112,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.079133,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.079208,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.079500,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.079578,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.079601,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.079658,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.079962,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.080021,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.080042,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.080095,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.080424,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.080495,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.080517,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.080573,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.080879,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.080995,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.081016,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.081090,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.081339,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.081433,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.081453,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.081518,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.081802,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.081944,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.081968,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.082069,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.082263,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.082372,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.082394,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.082486,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.082725,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.082815,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.082837,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.082918,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.083184,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.083338,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.083361,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.083461,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.083647,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.083730,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.083752,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.083815,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.084107,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.084214,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.084236,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.084303,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.084570,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.084670,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.084693,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.084751,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.085027,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.085142,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.085165,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.085232,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.085492,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.085557,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.085579,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.085640,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.085962,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.086025,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.086046,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.086111,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.086412,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.086513,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.086536,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.086607,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.086877,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.086980,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.087003,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.087082,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.087337,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.087415,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.087437,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.087618,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.087798,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.087915,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.087962,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.088025,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.088261,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.088339,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.088363,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.088451,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.088723,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.088817,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.088839,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.088904,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.089180,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.089271,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.089293,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.089365,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.089644,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.089722,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.089748,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.089804,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.090103,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.090161,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.090182,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.090235,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.090565,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.090681,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.090701,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.090811,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.091026,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.091125,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.091146,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.091241,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.091488,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.091580,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.091605,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.091713,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.091963,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.092028,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.092050,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.092114,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.092409,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.092471,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.092493,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.092552,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.092868,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.092924,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.092962,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.093042,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.093335,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.093429,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.093455,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.093515,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.093815,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.093872,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.093894,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.094000,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.094283,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.094373,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.094395,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.094455,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.094736,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.094805,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.094827,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.094922,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.095200,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.095285,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.095308,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.095380,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.095658,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.095718,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.095740,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.095794,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.096121,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.096177,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.096199,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.096252,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.096579,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.096639,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.096659,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.096712,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.097037,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.097091,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.097110,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.097162,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.097502,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.097587,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.097610,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.097815,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.097963,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.098111,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.098144,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.098310,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.098425,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.098572,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.098601,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.098722,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.098961,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.099031,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.099053,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.099144,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.099423,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.099500,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.099522,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.099606,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.099962,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.100079,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.100103,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.100230,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.100435,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.100521,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.100545,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.100648,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.100963,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.101048,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.101070,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.101152,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.101427,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.101513,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.101548,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.101730,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.101963,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.102050,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.102073,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.102156,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.102425,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.102514,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.102537,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.102613,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.102963,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.103030,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.103053,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.103127,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.103425,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.103503,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.103526,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.103657,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.103885,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.103983,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.104005,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.104097,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.104348,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.104477,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.104499,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.104610,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.104805,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.104864,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.104886,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.104965,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.105268,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.105324,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.105346,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.105400,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.105730,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.105796,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.105818,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.105871,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.106188,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.106241,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.106261,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.106313,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.106647,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.106706,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.106727,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.106778,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.107110,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.107184,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.107212,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.107315,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.107577,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.107679,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.107707,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.107815,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.108035,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.108139,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.108167,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.108423,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.108494,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.108678,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.108700,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.108814,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.109022,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.109203,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.109227,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.109350,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.109550,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.109661,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.109685,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.109795,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.110010,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.110120,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.110144,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.110252,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.110494,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.110616,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.110639,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.110748,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.110962,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.111094,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.111118,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.111234,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.111417,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.111514,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.111542,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.111611,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.111876,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.111964,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.111986,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.112050,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.112339,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.112470,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.112492,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.112606,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.112800,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.112926,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.112962,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.113080,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.113259,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.113342,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.113364,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.113445,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.113719,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.113868,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.113890,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.113988,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.114184,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.114288,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.114310,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.114421,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.114641,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.114742,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.114765,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.114908,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.115114,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.115244,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.115266,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.115360,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.115568,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.115650,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.115673,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.115787,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.116028,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.116130,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.116151,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.116251,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.116490,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.116598,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.116621,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.116732,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.116963,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.117078,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.117100,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.117199,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.117408,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.117514,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.117535,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.117649,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.117876,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.117996,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.118020,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.118141,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.118332,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.118484,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.118506,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.118662,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.118793,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.118939,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.118963,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.119115,S,BULK,IN,5,1,16,4294967181,64,0,,
1786904477.119255,C,BULK,IN,5,1,16,0,4,4,,42410901
1786904477.119612,S,BULK,OUT,6,1,16,4294967181,5,5,,410901c0f4
1786904477.119638,C,BULK,OUT,6,1,16,0,5,0,,
1786904477.119756,S,BULK,IN,5,1,16,4294967181,64,0,,
